-220,-453,-95,800,15052,-5400,37,11,-17,-16344,100578,249,417
-219,-454,-94,756,14996,-5352,36,10,-17,-16345,100582,249,417
-213,-461,-93,836,14964,-5328,35,11,-18,-16334,100578,249,417
-220,-456,-99,804,15008,-5360,36,11,-18,-16332,100586,249,417
-219,-456,-97,808,14976,-5392,35,10,-16,-16343,100589,249,388
-223,-457,-96,748,14980,-5392,35,11,-17,-16327,100582,249,388
-213,-457,-102,792,15004,-5380,37,11,-17,-16331,100582,249,388
-221,-459,-96,804,15036,-5360,35,11,-17,-16336,100582,249,388
-218,-456,-96,804,15036,-5424,35,11,-17,-16330,100589,249,342
-212,-455,-90,824,15012,-5392,37,11,-17,-16333,100577,249,342
-223,-458,-100,752,14960,-5396,36,11,-17,-16329,100587,249,342
-217,-463,-91,764,15016,-5360,36,10,-18,-16328,100578,249,342
-215,-456,-97,784,15012,-5396,37,12,-16,-16336,100581,249,504
-219,-455,-99,840,15060,-5380,36,11,-17,-16330,100575,249,504
-215,-460,-92,808,15012,-5368,36,11,-17,-16330,100574,249,504
-206,-457,-92,820,15008,-5352,37,11,-18,-16333,100574,249,504
-216,-451,-98,828,15036,-5448,35,11,-17,-16336,100575,249,349
-221,-459,-95,812,15008,-5380,36,11,-17,-16335,100577,249,349
-222,-450,-95,800,15028,-5416,36,11,-16,-16329,100571,249,349
-220,-458,-96,804,14960,-5368,36,11,-17,-16330,100581,249,349
-217,-459,-91,796,15036,-5396,37,10,-17,-16324,100577,249,416
-221,-459,-94,788,15012,-5380,36,11,-18,-16335,100577,249,416
-215,-459,-93,880,15016,-5376,37,11,-18,-16328,100582,249,416
-216,-462,-97,768,15004,-5420,35,11,-18,-16323,100572,249,416
-220,-449,-96,816,14984,-5424,36,10,-17,-16324,100577,249,545
-217,-461,-97,836,14996,-5372,35,10,-17,-16332,100577,249,545
-219,-462,-97,792,15000,-5384,35,11,-17,-16324,100586,249,545
-221,-451,-92,780,14984,-5360,35,11,-17,-16323,100580,249,545
-218,-453,-95,796,15004,-5352,36,11,-18,-16326,100580,249,334
-216,-453,-96,804,15044,-5376,36,10,-18,-16333,100575,249,334
-210,-462,-101,788,15000,-5472,36,11,-17,-16328,100578,249,334
-220,-456,-93,836,15028,-5284,36,9,-18,-16332,100582,249,334
-219,-461,-91,800,14996,-5360,36,10,-17,-16327,100574,249,413
-218,-453,-102,772,14976,-5344,35,11,-16,-16335,100582,249,413
-220,-459,-88,772,15000,-5352,36,11,-17,-16336,100578,249,413
-220,-454,-97,812,15052,-5380,36,11,-17,-16327,100577,249,413
-216,-443,-90,840,14960,-5340,35,10,-18,-16327,100571,249,458
-212,-453,-98,740,14988,-5352,37,11,-17,-16333,100577,249,458
-222,-450,-91,748,15028,-5332,36,10,-17,-16320,100572,249,458
-219,-458,-100,808,15060,-5364,35,11,-16,-16324,100575,249,458
-218,-458,-93,724,14964,-5336,35,9,-18,-16334,100580,249,408
-213,-453,-93,816,14988,-5340,35,11,-17,-16331,100575,249,408
-219,-462,-97,824,14988,-5364,35,11,-17,-16322,100578,249,408
-218,-461,-95,732,15028,-5372,36,11,-18,-16327,100578,249,408
-217,-452,-93,800,15028,-5380,35,10,-17,-16332,100575,249,404
-216,-450,-93,812,15012,-5316,36,11,-18,-16334,100578,249,404
-219,-461,-104,760,14976,-5384,35,11,-18,-16330,100580,249,404
-222,-454,-96,800,15004,-5408,36,10,-18,-16324,100578,249,404
-214,-456,-90,768,15012,-5328,35,10,-16,-16332,100575,249,405
-215,-453,-91,808,14984,-5356,35,10,-18,-16331,100574,249,405
-224,-461,-94,752,14996,-5376,36,10,-17,-16321,100572,249,405
-212,-458,-98,744,15020,-5352,35,10,-17,-16333,100570,249,405
-214,-463,-86,800,15004,-5340,35,11,-17,-16323,100577,249,452
-218,-460,-98,788,15012,-5356,36,10,-17,-16321,100581,249,452
-220,-460,-93,784,15012,-5372,37,11,-17,-16326,100582,249,452
-217,-456,-94,824,15020,-5320,35,9,-17,-16334,100570,249,452
-215,-460,-95,792,15044,-5388,35,11,-18,-16323,100577,249,389
-213,-459,-91,800,15056,-5388,36,10,-17,-16343,100574,249,389
-217,-462,-89,876,14976,-5392,35,10,-17,-16328,100571,249,389
-216,-452,-101,792,15016,-5328,36,10,-18,-16325,100571,249,389
-215,-461,-99,748,15028,-5348,35,10,-17,-16324,100570,249,455
-216,-453,-101,784,15020,-5360,36,10,-16,-16333,100572,249,455
-212,-455,-98,840,14988,-5312,37,11,-18,-16331,100571,249,455
-229,-456,-96,812,14980,-5368,36,11,-16,-16326,100571,249,455
-215,-460,-97,800,15028,-5416,36,10,-18,-16322,100575,249,401
-219,-455,-91,824,15040,-5404,35,10,-17,-16325,100568,249,401
-222,-458,-91,808,15024,-5352,37,11,-17,-16325,100575,249,401
-218,-462,-90,792,15024,-5388,35,10,-18,-16325,100578,249,401
-219,-458,-97,784,14936,-5328,37,10,-17,-16322,100574,249,522
-210,-454,-91,812,15032,-5344,35,10,-18,-16329,100575,249,522
-215,-458,-95,828,15000,-5384,37,11,-17,-16327,100572,249,522
-210,-454,-93,820,15004,-5420,35,10,-18,-16318,100565,249,522
-217,-459,-99,772,14956,-5296,35,10,-18,-16316,100572,249,441
-215,-456,-94,772,14992,-5404,35,10,-17,-16329,100571,249,441
-222,-460,-93,844,15004,-5424,36,9,-16,-16329,100575,249,441
-218,-454,-97,800,15032,-5372,35,10,-17,-16319,100574,249,441
-219,-455,-87,776,14968,-5420,36,11,-18,-16332,100577,249,529
-219,-455,-100,748,15004,-5372,37,10,-18,-16330,100571,249,529
-217,-459,-95,776,15032,-5364,36,10,-18,-16321,100571,249,529
-216,-460,-93,796,15016,-5348,36,10,-17,-16323,100574,249,529
-225,-453,-89,820,15036,-5380,35,11,-17,-16333,100575,249,339
-213,-457,-94,776,14972,-5328,37,10,-18,-16332,100572,249,339
-218,-457,-102,820,14980,-5416,35,9,-18,-16330,100577,249,339
-217,-465,-94,752,14996,-5412,36,9,-18,-16323,100570,249,339
-220,-456,-88,816,14984,-5380,36,10,-17,-16329,100574,249,343
-219,-457,-100,792,15024,-5452,35,11,-18,-16326,100571,249,343
-215,-454,-95,776,15072,-5412,35,10,-17,-16329,100568,249,343
-216,-460,-100,772,15008,-5368,35,11,-17,-16327,100568,249,343
-223,-453,-96,776,15032,-5436,36,10,-16,-16319,100564,249,405
-215,-456,-99,744,14968,-5344,35,11,-17,-16326,100570,249,405
-215,-458,-97,804,15016,-5344,36,10,-19,-16325,100570,249,405
-209,-458,-102,776,14992,-5352,36,11,-16,-16330,100571,249,405
-221,-460,-102,748,15040,-5316,36,10,-17,-16327,100570,249,372
-216,-461,-100,772,15012,-5372,35,11,-18,-16325,100572,249,372
-224,-461,-96,796,15020,-5356,37,10,-19,-16328,100562,249,372
-216,-460,-95,748,15008,-5376,35,10,-17,-16328,100567,249,372
-222,-461,-100,836,14984,-5344,36,12,-17,-16318,100570,249,338
-221,-456,-95,796,15072,-5372,36,10,-18,-16326,100568,249,338
-217,-456,-97,772,14992,-5348,34,10,-18,-16322,100572,249,338
-220,-458,-96,832,15004,-5300,35,11,-17,-16324,100565,249,338
-217,-456,-96,788,15024,-5384,35,10,-18,-16330,100567,249,512
-209,-457,-94,828,15060,-5388,34,11,-16,-16334,100568,249,512
-217,-449,-96,808,15024,-5396,36,10,-19,-16326,100568,249,512
-217,-456,-92,880,15036,-5356,36,10,-18,-16322,100568,249,512
-213,-452,-99,752,15040,-5380,36,11,-18,-16326,100565,249,439
-219,-462,-99,772,15012,-5372,36,10,-18,-16324,100562,249,439
-210,-458,-98,808,15012,-5356,36,10,-18,-16331,100567,249,439
-218,-461,-97,768,15016,-5340,36,10,-17,-16325,100567,249,439
-222,-459,-98,812,15024,-5360,35,9,-18,-16325,100561,249,443
-216,-463,-92,724,15024,-5396,36,10,-18,-16325,100564,249,443
-217,-460,-94,748,15004,-5372,35,10,-18,-16326,100571,249,443
-215,-459,-93,792,15056,-5340,36,10,-18,-16318,100568,249,443
-217,-454,-94,768,14964,-5404,36,11,-17,-16323,100571,249,331
-220,-462,-88,744,14944,-5404,35,11,-18,-16325,100570,249,331
-222,-454,-87,736,14972,-5356,37,11,-19,-16322,100568,249,331
-212,-457,-98,792,15032,-5368,36,10,-17,-16318,100574,249,331
-214,-457,-98,732,15004,-5348,36,9,-18,-16318,100565,249,368
-221,-455,-97,836,14972,-5416,37,10,-16,-16324,100571,249,368
-214,-458,-96,788,15024,-5388,36,10,-18,-16327,100571,249,368
-218,-459,-98,760,14992,-5384,35,9,-17,-16316,100568,249,368
-213,-458,-96,828,15012,-5384,36,11,-17,-16317,100568,249,320
-215,-456,-100,792,14980,-5364,37,9,-19,-16329,100564,249,320
-222,-456,-101,820,15020,-5408,35,9,-17,-16320,100567,249,320
-217,-451,-87,844,15016,-5412,36,11,-17,-16334,100567,249,320
-210,-453,-99,768,14992,-5408,36,11,-18,-16317,100564,249,423
-220,-453,-92,808,15020,-5388,36,10,-17,-16328,100568,249,423
-221,-455,-94,788,14972,-5304,36,10,-17,-16321,100560,249,423
-213,-456,-91,768,14976,-5344,37,10,-18,-16328,100565,249,423
-216,-452,-94,760,15032,-5424,35,10,-17,-16317,100560,249,427
-215,-455,-93,744,15024,-5272,35,10,-19,-16329,100567,249,427
-217,-455,-101,820,14976,-5392,37,10,-17,-16327,100565,249,427
-215,-459,-105,808,15024,-5360,36,10,-19,-16324,100560,249,427
-214,-462,-92,876,15028,-5384,38,12,-17,-16332,100568,249,407
-220,-459,-92,728,15012,-5312,35,12,-19,-16331,100565,249,407
-221,-459,-96,748,15004,-5380,38,11,-18,-16321,100560,249,407
-221,-459,-87,760,15032,-5396,36,10,-18,-16314,100565,249,407
-226,-455,-90,820,15000,-5360,36,10,-16,-16325,100565,249,375
-219,-455,-100,812,15004,-5332,36,10,-19,-16320,100565,249,375
-216,-458,-97,788,15032,-5416,37,10,-17,-16315,100565,249,375
-220,-456,-94,764,14992,-5352,35,10,-17,-16331,100561,249,375
-214,-460,-99,764,14992,-5388,36,10,-17,-16318,100554,249,385
-222,-461,-95,808,15032,-5320,36,10,-17,-16324,100568,249,385
-220,-459,-95,812,15056,-5424,36,11,-17,-16317,100558,249,385
-221,-456,-90,800,15004,-5348,36,10,-17,-16323,100555,249,385
-225,-455,-104,796,15004,-5364,35,10,-17,-16324,100562,249,421
-219,-458,-91,764,14992,-5412,37,12,-18,-16326,100558,249,421
-216,-452,-96,760,15048,-5380,34,11,-17,-16323,100561,249,421
-221,-451,-97,788,14992,-5308,36,11,-18,-16320,100565,249,421
-212,-455,-94,796,14996,-5356,37,11,-17,-16323,100565,249,378
-215,-453,-91,736,14976,-5408,36,10,-18,-16315,100571,249,378
-217,-453,-98,760,14976,-5400,36,11,-17,-16315,100561,249,378
-216,-455,-99,836,15004,-5372,36,10,-19,-16329,100568,249,378
-221,-453,-97,804,14952,-5344,37,11,-16,-16323,100564,249,338
-222,-458,-98,760,15032,-5384,34,10,-18,-16324,100557,249,338
-210,-457,-96,772,15020,-5360,36,10,-18,-16314,100567,249,338
-215,-453,-89,780,14984,-5368,37,10,-17,-16319,100565,249,338
-211,-458,-90,812,15080,-5364,35,11,-18,-16322,100564,249,420
-216,-453,-95,856,14980,-5392,36,10,-17,-16314,100561,249,420
-214,-462,-96,736,15004,-5352,35,11,-17,-16318,100558,249,420
-218,-455,-100,840,14976,-5388,36,10,-18,-16315,100560,249,420
-218,-458,-94,776,15004,-5344,36,10,-17,-16331,100565,249,433
-218,-457,-94,832,15024,-5340,36,10,-17,-16315,100565,249,433
-214,-459,-89,800,15020,-5412,36,11,-17,-16320,100565,249,433
-215,-462,-97,856,15036,-5356,37,11,-16,-16318,100564,249,433
-214,-457,-97,780,14976,-5308,35,11,-17,-16322,100560,249,403
-224,-454,-94,760,14956,-5380,37,10,-17,-16324,100561,249,403
-219,-456,-96,784,15044,-5380,35,10,-18,-16325,100567,249,403
-222,-461,-100,796,15024,-5336,35,10,-17,-16321,100560,249,403
-221,-456,-95,816,15064,-5356,36,10,-17,-16322,100562,249,409
-210,-454,-100,800,15012,-5328,35,11,-18,-16327,100557,249,409
-217,-461,-97,764,14992,-5308,36,11,-16,-16317,100554,249,409
-219,-449,-90,776,15016,-5376,35,10,-18,-16314,100555,249,409
-220,-465,-96,856,14992,-5324,36,11,-17,-16317,100554,249,396
-219,-458,-97,784,15032,-5428,35,10,-18,-16326,100567,249,396
-218,-455,-100,776,14968,-5380,35,9,-17,-16315,100564,249,396
-220,-462,-93,868,15044,-5384,37,12,-16,-16316,100558,249,396
-215,-459,-98,748,14996,-5336,35,10,-17,-16317,100570,249,412
-218,-453,-99,768,15020,-5400,35,10,-17,-16323,100560,249,412
-217,-452,-95,824,15008,-5360,37,10,-18,-16316,100552,249,412
-224,-456,-95,768,15000,-5372,36,10,-18,-16320,100558,249,412
-215,-458,-102,760,15048,-5376,35,10,-17,-16320,100555,249,427
-218,-458,-91,772,15032,-5384,37,11,-17,-16310,100564,249,427
-214,-460,-86,804,15016,-5400,36,10,-18,-16325,100564,249,427
-223,-460,-103,804,14980,-5340,35,10,-17,-16322,100558,249,427
-221,-457,-94,776,14988,-5336,34,10,-17,-16324,100565,249,442
-221,-454,-93,728,15004,-5372,35,12,-18,-16319,100560,249,442
-213,-455,-93,760,14956,-5344,37,11,-17,-16324,100564,249,442
-217,-457,-98,804,14996,-5368,36,11,-17,-16326,100565,249,442
-216,-456,-99,756,15032,-5372,35,10,-18,-16313,100550,249,398
-221,-459,-95,844,15016,-5404,36,11,-18,-16315,100561,249,398
-219,-463,-89,808,15016,-5356,36,10,-19,-16316,100565,249,398
-211,-454,-94,728,15024,-5352,35,10,-18,-16315,100565,249,398
-219,-455,-90,836,15048,-5308,35,11,-17,-16313,100562,249,397
-215,-455,-90,816,14996,-5344,37,12,-16,-16317,100557,249,397
-214,-457,-94,784,14992,-5312,36,10,-19,-16323,100557,249,397
-219,-448,-89,768,15004,-5372,34,10,-17,-16320,100561,249,397
-222,-451,-90,848,15032,-5404,38,10,-17,-16322,100557,249,449
-214,-451,-102,784,15012,-5400,36,11,-19,-16316,100561,249,449
-223,-456,-92,764,15020,-5360,37,12,-17,-16320,100557,249,449
-210,-452,-95,704,14972,-5388,35,10,-17,-16318,100558,249,449
-222,-459,-96,744,15012,-5356,37,11,-19,-16321,100560,249,324
-216,-461,-93,756,14984,-5340,37,11,-17,-16309,100555,249,324
-220,-458,-95,768,14992,-5420,35,10,-18,-16317,100561,249,324
-218,-455,-90,848,15032,-5416,37,11,-16,-16310,100554,249,324
-218,-452,-91,800,15056,-5360,35,10,-18,-16318,100558,249,301
-216,-461,-93,820,14964,-5368,35,10,-16,-16324,100560,249,301
-217,-455,-93,744,15016,-5368,37,11,-17,-16318,100562,249,301
-212,-460,-100,828,15016,-5376,37,10,-18,-16322,100551,249,301
-214,-462,-97,808,15028,-5344,35,11,-17,-16312,100547,249,548
-216,-461,-90,788,15000,-5372,37,12,-18,-16325,100562,249,548
-216,-462,-100,752,15024,-5372,36,11,-17,-16317,100552,249,548
-220,-459,-92,796,14980,-5348,36,10,-17,-16313,100558,249,548
-217,-457,-95,848,15052,-5324,35,10,-18,-16320,100555,249,386
-219,-454,-99,716,15020,-5364,36,11,-17,-16317,100555,249,386
-220,-462,-95,764,15016,-5352,35,10,-17,-16322,100562,249,386
-221,-456,-90,760,14996,-5376,36,11,-18,-16319,100565,249,386
-219,-457,-94,856,15016,-5368,36,11,-16,-16317,100551,249,428
-214,-457,-93,808,15020,-5344,35,10,-16,-16313,100561,249,428
-220,-462,-96,720,15040,-5388,37,10,-16,-16312,100568,249,428
-210,-452,-99,780,15012,-5408,36,10,-17,-16318,100557,249,428
-215,-455,-90,792,15036,-5312,35,10,-18,-16318,100554,249,382
-211,-457,-92,816,15028,-5392,35,10,-17,-16317,100554,249,382
-221,-453,-96,808,15016,-5344,35,11,-17,-16313,100557,249,382
-219,-455,-98,712,15032,-5384,35,11,-16,-16313,100552,249,382
-214,-452,-87,804,15024,-5372,35,10,-18,-16314,100554,249,408
-219,-454,-91,748,14988,-5384,36,10,-17,-16316,100555,249,408
-215,-456,-95,796,14948,-5348,35,10,-17,-16315,100552,249,408
-211,-453,-87,740,15020,-5384,35,11,-17,-16313,100552,249,408
-223,-453,-96,852,14996,-5368,35,11,-16,-16320,100554,249,369
-222,-460,-93,724,15028,-5420,36,9,-17,-16308,100554,249,369
-221,-450,-103,776,14984,-5384,34,11,-18,-16313,100554,249,369
-213,-449,-92,804,15024,-5432,35,10,-17,-16314,100557,249,369
-213,-463,-94,736,14960,-5364,35,11,-17,-16314,100557,249,305
-217,-450,-95,832,15028,-5384,35,10,-18,-16324,100552,249,305
-211,-457,-100,800,15000,-5340,35,11,-17,-16317,100552,249,305
-215,-457,-88,764,15052,-5420,36,11,-18,-16315,100554,249,305
-223,-457,-100,772,15064,-5384,36,11,-16,-16299,100554,249,413
-216,-455,-95,800,15008,-5356,35,11,-17,-16316,100558,249,413
-216,-455,-95,796,14996,-5356,37,11,-17,-16312,100555,249,413
-220,-457,-95,784,15028,-5392,36,11,-18,-16313,100552,249,413
-211,-458,-93,756,15012,-5332,35,11,-17,-16323,100552,249,475
-219,-450,-96,780,14988,-5360,35,11,-17,-16317,100551,249,475
-214,-466,-91,808,15008,-5396,35,11,-19,-16316,100547,249,475
-218,-460,-99,832,15016,-5392,33,11,-17,-16313,100554,249,475
-213,-455,-91,808,15008,-5368,36,11,-17,-16313,100561,249,302
-217,-461,-95,800,14992,-5360,35,10,-17,-16313,100554,249,302
-217,-451,-103,772,15004,-5364,35,10,-16,-16316,100551,249,302
-220,-454,-95,804,15028,-5396,35,11,-17,-16307,100551,249,302
-221,-462,-95,828,15048,-5368,35,10,-17,-16295,100550,249,376
-221,-462,-97,760,15024,-5396,36,11,-17,-16314,100555,249,376
-219,-455,-93,752,15040,-5352,35,10,-18,-16307,100554,249,376
-215,-460,-98,816,15024,-5372,36,10,-16,-16324,100552,249,376
-221,-453,-91,844,15004,-5376,35,11,-18,-16305,100555,249,381
-215,-456,-94,784,14988,-5316,35,11,-16,-16314,100555,249,381
-221,-460,-92,796,14980,-5360,37,10,-18,-16316,100552,249,381
-216,-462,-102,772,15048,-5304,35,12,-17,-16315,100552,249,381
-220,-460,-97,812,15048,-5344,35,11,-17,-16316,100552,249,427
-222,-467,-100,812,15036,-5380,36,10,-17,-16301,100551,249,427
-214,-461,-92,864,15020,-5360,35,10,-17,-16313,100548,249,427
-221,-458,-99,736,15004,-5316,36,11,-18,-16307,100548,249,427
-215,-462,-97,796,15036,-5380,35,11,-16,-16312,100550,249,429
-210,-455,-97,856,14992,-5308,36,10,-17,-16308,100547,249,429
-213,-458,-99,776,15008,-5384,35,11,-18,-16318,100554,249,429
-211,-461,-92,828,15056,-5344,34,11,-17,-16314,100551,249,429
-219,-452,-97,776,15016,-5356,35,11,-15,-16319,100548,249,390
-224,-460,-92,760,15004,-5268,37,10,-18,-16326,100550,249,390
-219,-457,-94,756,14984,-5420,36,11,-17,-16316,100552,249,390
-221,-456,-90,812,15004,-5344,35,11,-16,-16312,100550,249,390
-221,-460,-93,764,14980,-5372,34,10,-17,-16314,100550,249,379
-219,-452,-95,800,14972,-5432,37,11,-18,-16314,100550,249,379
-220,-462,-94,792,14992,-5368,34,10,-16,-16317,100554,249,379
-217,-461,-101,804,14996,-5364,36,10,-18,-16314,100555,249,379
-222,-455,-102,792,15028,-5380,36,11,-19,-16313,100554,249,282
-211,-461,-91,772,15004,-5356,34,10,-18,-16320,100551,249,282
-220,-457,-93,832,15012,-5432,36,9,-16,-16312,100557,249,282
-217,-458,-92,772,14980,-5400,36,10,-18,-16299,100552,249,282
-212,-461,-89,740,14996,-5396,36,11,-17,-16311,100552,249,423
-217,-461,-94,856,14988,-5356,35,9,-17,-16316,100552,249,423
-219,-455,-99,788,14972,-5336,36,11,-17,-16317,100552,249,423
-221,-456,-100,796,15044,-5392,37,10,-17,-16314,100554,249,423
-217,-458,-97,788,14984,-5368,37,10,-17,-16304,100547,249,483
-213,-452,-99,752,15032,-5364,35,11,-17,-16314,100557,249,483
-217,-457,-94,752,14988,-5388,36,10,-17,-16312,100555,249,483
-217,-461,-99,768,15020,-5356,35,10,-17,-16315,100552,249,483
-215,-458,-97,800,15004,-5372,35,10,-16,-16294,100554,249,392
-214,-455,-84,792,15028,-5368,35,9,-18,-16294,100557,249,392
-212,-461,-104,812,14960,-5372,35,10,-18,-16316,100551,249,392
-215,-458,-93,776,15016,-5420,35,11,-17,-16323,100550,249,392
-218,-458,-94,764,15036,-5324,35,9,-18,-16310,100555,249,340
-218,-463,-98,772,15012,-5360,36,11,-17,-16293,100555,249,340
-220,-453,-90,768,15044,-5324,35,10,-17,-16318,100552,249,340
-220,-453,-93,792,15048,-5356,35,10,-17,-16304,100548,249,340
-220,-451,-102,812,14988,-5388,37,11,-17,-16316,100551,249,425
-223,-455,-96,760,15024,-5280,36,9,-17,-16313,100552,249,425
-214,-460,-97,828,14980,-5336,37,11,-17,-16295,100552,249,425
-221,-454,-97,776,15012,-5400,37,9,-18,-16314,100547,249,425
-216,-458,-95,780,14964,-5388,35,9,-18,-16313,100555,249,377
-220,-458,-99,852,14980,-5388,35,10,-17,-16317,100552,249,377
-217,-454,-97,788,15052,-5392,37,11,-18,-16314,100554,249,377
-219,-457,-96,768,14972,-5416,36,10,-17,-16315,100548,249,377
-214,-457,-93,792,15020,-5384,34,10,-17,-16309,100552,249,380
-221,-458,-89,816,15020,-5396,36,10,-18,-16315,100548,249,380
-217,-461,-89,812,15036,-5416,35,10,-18,-16315,100550,249,380
-219,-453,-99,804,15008,-5372,35,11,-17,-16311,100552,249,380
-220,-458,-99,772,15008,-5384,35,10,-18,-16312,100547,249,429
-219,-460,-96,792,15036,-5376,37,11,-17,-16315,100547,249,429
-216,-459,-101,812,15040,-5344,35,10,-17,-16310,100550,249,429
-222,-465,-94,752,15000,-5316,35,10,-17,-16314,100548,249,429
-219,-454,-92,784,14992,-5396,37,9,-18,-16313,100554,249,438
-223,-458,-94,788,14956,-5376,36,10,-18,-16316,100541,249,438
-222,-456,-95,840,15056,-5408,35,11,-17,-16312,100551,249,438
-221,-456,-102,780,15028,-5328,35,10,-18,-16307,100548,249,438
-217,-458,-100,788,14956,-5392,34,10,-17,-16313,100550,249,312
-212,-454,-96,752,14996,-5408,37,11,-18,-16307,100547,249,312
-218,-457,-93,780,15040,-5360,36,9,-18,-16316,100551,249,312
-217,-454,-99,820,15048,-5348,36,10,-18,-16315,100548,249,312
-217,-456,-93,768,15012,-5384,36,9,-18,-16311,100542,249,459
-212,-463,-101,776,14972,-5344,36,10,-17,-16313,100542,249,459
-218,-454,-95,792,15028,-5320,36,10,-17,-16314,100544,249,459
-216,-460,-87,856,14984,-5340,36,10,-18,-16314,100550,249,459
-216,-453,-96,736,14992,-5372,35,10,-16,-16314,100548,249,392
-215,-454,-94,768,15020,-5404,35,10,-16,-16322,100542,249,392
-220,-464,-97,760,14992,-5472,36,10,-18,-16306,100541,249,392
-207,-464,-98,752,14984,-5428,35,11,-17,-16314,100550,249,392
-213,-455,-96,820,15004,-5340,34,12,-16,-16313,100548,249,388
-216,-456,-95,736,15028,-5348,36,10,-19,-16278,100550,249,388
-213,-450,-95,780,14984,-5348,37,10,-17,-16298,100541,249,388
-210,-457,-91,824,14972,-5360,35,10,-19,-16313,100548,249,388
-218,-454,-96,800,15012,-5352,36,10,-17,-16313,100545,249,365
-221,-460,-96,756,15020,-5404,36,11,-17,-16319,100545,249,365
-221,-453,-99,800,15008,-5384,35,9,-16,-16315,100545,249,365
-222,-457,-93,796,15024,-5332,36,9,-19,-16317,100545,249,365
-219,-461,-91,756,15028,-5320,34,11,-17,-16306,100538,249,433
-210,-462,-95,812,14968,-5376,32,10,-17,-16289,100541,249,433
-223,-456,-91,772,15004,-5360,38,10,-19,-16288,100545,249,433
-214,-459,-99,764,15032,-5364,36,10,-18,-16301,100540,249,433
-216,-465,-92,796,14972,-5348,32,11,-15,-16320,100542,249,382
-214,-463,-95,788,14984,-5360,37,10,-18,-16301,100540,249,382
-219,-457,-96,752,15000,-5400,39,9,-20,-16305,100537,249,382
-221,-463,-90,728,15068,-5280,33,12,-15,-16291,100545,249,382
-217,-456,-92,816,15004,-5280,35,11,-17,-16292,100540,249,347
-212,-449,-92,740,15048,-5368,40,10,-19,-16289,100542,249,347
-209,-459,-94,764,14988,-5420,33,11,-16,-16295,100542,249,347
-221,-459,-97,800,14996,-5320,34,11,-17,-16310,100547,249,347
-221,-451,-96,804,14984,-5408,39,10,-18,-16290,100542,249,416
-225,-448,-99,800,15020,-5364,35,10,-17,-16292,100541,249,416
-219,-461,-98,736,14960,-5312,34,11,-16,-16311,100555,249,416
-212,-451,-95,760,14992,-5360,37,10,-19,-16315,100541,249,416
-219,-458,-87,760,15000,-5340,35,10,-18,-16311,100547,249,382
-221,-460,-90,772,14984,-5400,34,10,-17,-16310,100542,249,382
-210,-454,-98,800,15008,-5380,37,11,-18,-16307,100542,249,382
-216,-453,-99,740,15008,-5344,36,9,-19,-16309,100541,249,382
-212,-461,-92,776,15020,-5388,34,11,-17,-16317,100542,249,421
-218,-455,-93,832,15036,-5356,35,10,-16,-16316,100541,249,421
-220,-455,-99,812,15004,-5344,36,11,-18,-16304,100540,249,421
-218,-463,-93,748,15016,-5384,36,10,-18,-16300,100538,249,421
-215,-457,-90,676,15028,-5348,36,10,-17,-16306,100538,249,419
-219,-456,-99,796,15060,-5304,35,11,-18,-16313,100538,249,419
-214,-454,-104,800,14988,-5320,35,9,-18,-16303,100540,249,419
-217,-455,-91,756,14948,-5380,35,11,-17,-16289,100534,249,419
-218,-459,-101,752,14976,-5400,36,11,-18,-16299,100537,249,377
-216,-457,-92,780,14944,-5376,35,11,-17,-16312,100532,249,377
-212,-464,-93,792,15008,-5336,35,11,-17,-16315,100534,249,377
-219,-455,-100,812,15008,-5316,36,11,-18,-16315,100531,249,377
-223,-460,-100,736,14976,-5304,36,10,-17,-16317,100534,249,279
-218,-455,-104,756,14992,-5304,35,11,-16,-16306,100534,249,279
-217,-456,-93,780,15020,-5360,35,11,-17,-16292,100535,249,279
-214,-462,-96,780,15024,-5376,35,11,-18,-16311,100537,249,279
-219,-456,-97,780,15032,-5360,35,11,-17,-16283,100528,249,377
-219,-450,-89,768,15000,-5364,35,11,-17,-16313,100531,249,377
-215,-456,-95,784,15004,-5388,36,10,-18,-16310,100530,249,377
-220,-460,-98,804,15000,-5300,36,10,-18,-16318,100538,249,377
-219,-453,-97,840,14992,-5400,34,11,-16,-16292,100530,249,418
-213,-461,-99,752,14996,-5308,36,9,-18,-16301,100535,249,418
-217,-455,-95,744,15028,-5356,37,12,-18,-16304,100535,249,418
-218,-455,-86,796,14980,-5328,36,10,-16,-16300,100534,249,418
-222,-460,-98,724,15036,-5380,36,10,-19,-16314,100530,249,422
-221,-458,-97,816,15040,-5348,36,11,-17,-16314,100540,249,422
-216,-457,-100,824,14972,-5348,36,11,-18,-16299,100542,249,422
-210,-459,-93,776,15028,-5344,35,10,-17,-16312,100528,249,422
-216,-455,-94,804,15052,-5356,36,9,-17,-16314,100537,249,462
-212,-459,-99,812,15004,-5404,36,11,-17,-16313,100542,249,462
-215,-459,-94,836,15032,-5388,36,11,-17,-16279,100548,249,462
-215,-460,-92,804,15008,-5344,37,11,-18,-16293,100534,249,462
-215,-456,-95,768,14992,-5324,35,11,-18,-16311,100532,249,408
-216,-455,-95,804,15004,-5328,36,10,-16,-16315,100540,249,408
-220,-455,-101,820,14992,-5400,36,10,-18,-16262,100537,249,408
-214,-459,-86,788,14984,-5376,36,11,-17,-16311,100532,249,408
